date,nav_per_unit,short_name
2018-08-16,39517.84,DCDS
2018-08-17,39633.12,DCDS
2018-08-20,39585.51,DCDS
2018-08-21,39552.07,DCDS
2018-08-22,40027.66,DCDS
2018-08-23,40083.41,DCDS
2018-08-24,40118.87,DCDS
2018-08-27,40166.88,DCDS
2018-08-28,40314.89,DCDS
2018-08-29,40439.42,DCDS
2018-08-30,40358.99,DCDS
2018-08-31,40678.26,DCDS
2018-09-01,40386.64,DCDS
2018-09-04,40385.24,DCDS
2018-09-05,39814.89,DCDS
2018-09-06,39511.34,DCDS
2018-09-07,39216.1,DCDS
2018-09-10,39678.26,DCDS
2018-09-11,39556.3,DCDS
2018-09-12,39970.8,DCDS
2018-09-13,39922.3,DCDS
2018-09-14,40059.01,DCDS
2018-09-17,40214.31,DCDS
2018-09-18,40035.19,DCDS
2018-09-19,40250.28,DCDS
2018-09-20,40440.99,DCDS
2018-09-21,40832.73,DCDS
2018-09-24,41184.54,DCDS
2018-09-25,41297.97,DCDS
2018-09-26,41224.52,DCDS
2018-09-27,41186.25,DCDS
2018-09-28,41449.71,DCDS
2018-10-01,41558.24,DCDS
2018-10-02,41347.88,DCDS
2018-10-03,41312.26,DCDS
2018-10-04,41490.0,DCDS
2018-10-05,41758.8,DCDS
2018-10-08,41329.31,DCDS
2018-10-09,41131.86,DCDS
2018-10-10,41173.34,DCDS
2018-10-11,41171.75,DCDS
2018-10-12,39222.87,DCDS
2018-10-15,40060.37,DCDS
2018-10-16,39387.25,DCDS
2018-10-17,39713.37,DCDS
2018-10-18,39980.54,DCDS
2018-10-19,39687.52,DCDS
2018-10-22,39529.45,DCDS
2018-10-23,39221.16,DCDS
2018-10-24,38441.6,DCDS
2018-10-25,37751.0,DCDS
2018-10-26,37252.45,DCDS
2018-10-29,36720.74,DCDS
2018-10-30,36212.83,DCDS
2018-10-31,36354.02,DCDS
2018-11-01,37522.71,DCDS
2018-11-02,37136.13,DCDS
2018-11-05,37830.19,DCDS
2018-11-06,37806.15,DCDS
2018-11-07,37544.49,DCDS
2018-11-08,37489.11,DCDS
2018-11-09,37515.39,DCDS
2018-11-12,36849.59,DCDS
2018-11-13,37085.7,DCDS
2018-11-14,36606.54,DCDS
2018-11-15,36365.73,DCDS
2018-11-16,36197.06,DCDS
2018-11-19,36473.68,DCDS
2018-11-20,37083.18,DCDS
2018-11-21,37140.41,DCDS
2018-11-22,37260.52,DCDS
2018-11-23,37367.18,DCDS
2018-11-26,37010.14,DCDS
2018-11-27,37072.16,DCDS
2018-11-28,37007.06,DCDS
2018-11-29,37247.55,DCDS
2018-11-30,37042.88,DCDS
2018-12-01,37044.63,DCDS
2018-12-03,37044.21,DCDS
2018-12-04,38093.41,DCDS
2018-12-05,38214.95,DCDS
2018-12-06,38247.12,DCDS
2018-12-07,38155.41,DCDS
2018-12-10,38335.72,DCDS
2018-12-11,38086.62,DCDS
2018-12-12,38059.27,DCDS
2018-12-13,38428.34,DCDS
2018-12-14,38390.69,DCDS
2018-12-17,38067.37,DCDS
2018-12-18,37393.63,DCDS
2018-12-19,37465.48,DCDS
2018-12-20,37293.35,DCDS
2018-12-21,37257.11,DCDS
2018-12-24,37106.32,DCDS
2018-12-25,36932.82,DCDS
2018-12-26,36529.98,DCDS
2018-12-27,36423.11,DCDS
2018-12-28,36847.31,DCDS
2019-01-01,36842.79,DCDS
2019-01-02,36842.7,DCDS
2019-01-03,36481.41,DCDS
2019-01-04,35866.3,DCDS
2019-01-07,35960.98,DCDS
2019-01-08,36233.57,DCDS
2019-01-09,36102.06,DCDS
2019-01-10,36464.59,DCDS
2019-01-11,36472.72,DCDS
2019-01-14,36473.39,DCDS
2019-01-15,36406.02,DCDS
2019-01-16,36682.59,DCDS
2019-01-17,36945.08,DCDS
2019-01-18,36762.22,DCDS
2019-01-21,36721.29,DCDS
2019-01-22,36929.5,DCDS
2019-01-23,36731.38,DCDS
2019-01-24,36720.42,DCDS
2019-01-25,36765.84,DCDS
2019-01-28,36766.04,DCDS
2019-01-29,36830.07,DCDS
2019-01-30,37016.91,DCDS
2019-01-31,36958.62,DCDS
2019-02-01,36859.69,DCDS
2019-02-11,36855.14,DCDS
2019-02-12,37419.66,DCDS
2019-02-13,37600.13,DCDS
2019-02-14,37876.99,DCDS
2019-02-15,37901.02,DCDS
2019-02-18,37933.74,DCDS
2019-02-19,38186.39,DCDS
2019-02-20,38241.36,DCDS
2019-02-21,38446.32,DCDS
2019-02-22,38827.15,DCDS
2019-02-25,38977.75,DCDS
2019-02-26,39197.41,DCDS
2019-02-27,38930.74,DCDS
2019-02-28,38903.52,DCDS
2019-03-01,38209.93,DCDS
2019-03-04,38630.75,DCDS
2019-03-05,39135.51,DCDS
2019-03-06,38995.91,DCDS
2019-03-07,39036.76,DCDS
2019-03-08,39020.29,DCDS
2019-03-11,38721.18,DCDS
2019-03-12,38731.58,DCDS
2019-03-13,39279.55,DCDS
2019-03-14,39492.31,DCDS
2019-03-15,39571.3,DCDS
2019-03-18,39404.29,DCDS
2019-03-19,39610.91,DCDS
2019-03-20,39400.66,DCDS
2019-03-21,39240.89,DCDS
2019-03-22,38692.63,DCDS
2019-03-25,38858.74,DCDS
2019-03-26,38156.31,DCDS
2019-03-27,38207.27,DCDS
2019-03-28,38437.67,DCDS
2019-03-29,38615.0,DCDS
2019-04-01,38584.84,DCDS
2019-04-02,38723.12,DCDS
2019-04-03,38651.9,DCDS
2019-04-04,38621.05,DCDS
2019-04-05,38739.56,DCDS
2019-04-08,38798.38,DCDS
2019-04-09,39017.06,DCDS
2019-04-10,38798.16,DCDS
2019-04-11,38489.24,DCDS
2019-04-12,38543.86,DCDS
2019-04-16,38531.33,DCDS
2019-04-17,38276.8,DCDS
2019-04-18,38226.27,DCDS
2019-04-19,37976.7,DCDS
2019-04-22,38079.03,DCDS
2019-04-23,38026.14,DCDS
2019-04-24,38058.15,DCDS
2019-04-25,38410.19,DCDS
2019-04-26,38347.56,DCDS
2019-05-01,38596.31,DCDS
2019-05-02,38595.99,DCDS
2019-05-03,38652.74,DCDS
2019-05-06,38590.31,DCDS
2019-05-07,37938.89,DCDS
2019-05-08,38057.25,DCDS
2019-05-09,37798.76,DCDS
2019-05-10,37620.09,DCDS
2019-05-13,37719.17,DCDS
2019-05-14,37895.9,DCDS
2019-05-15,38012.98,DCDS
2019-05-16,38380.44,DCDS
2019-05-17,38276.69,DCDS
2019-05-20,38257.91,DCDS
2019-05-21,38728.32,DCDS
2019-05-22,38738.11,DCDS
2019-05-23,38713.33,DCDS
2019-05-24,38823.7,DCDS
2019-05-27,38474.89,DCDS
2019-05-28,38468.84,DCDS
2019-05-29,38469.09,DCDS
2019-05-30,38359.68,DCDS
2019-05-31,38290.07,DCDS
2019-06-01,37916.36,DCDS
2019-06-03,37915.71,DCDS
2019-06-04,37423.27,DCDS
2019-06-05,37584.27,DCDS
2019-06-06,37628.82,DCDS
2019-06-07,37538.9,DCDS
2019-06-10,37962.01,DCDS
2019-06-11,38040.69,DCDS
2019-06-12,38105.08,DCDS
2019-06-13,37907.27,DCDS
2019-06-14,37702.0,DCDS
2019-06-17,37789.53,DCDS
2019-06-18,37518.34,DCDS
2019-06-19,37513.38,DCDS
2019-06-20,37727.7,DCDS
2019-06-21,38147.37,DCDS
2019-06-24,38196.98,DCDS
2019-06-25,38195.74,DCDS
2019-06-26,38125.36,DCDS
2019-06-27,38087.29,DCDS
2019-06-28,37633.45,DCDS
2019-07-01,38001.51,DCDS
2019-07-02,38422.02,DCDS
2019-07-03,38354.51,DCDS
2019-07-04,38246.57,DCDS
2019-07-05,38596.87,DCDS
2019-07-08,38634.9,DCDS
2019-07-09,38275.33,DCDS
2019-07-10,38464.04,DCDS
2019-07-11,38580.87,DCDS
2019-07-12,38741.2,DCDS
2019-07-15,38709.55,DCDS
2019-07-16,38816.63,DCDS
2019-07-17,39111.36,DCDS
2019-07-18,39136.8,DCDS
2019-07-19,39099.56,DCDS
2019-07-22,39433.34,DCDS
2019-07-23,39606.97,DCDS
2019-07-24,39890.68,DCDS
2019-07-25,39698.94,DCDS
2019-07-26,39885.03,DCDS
2019-07-29,39860.22,DCDS
2019-07-30,39905.69,DCDS
2019-07-31,39411.69,DCDS
2019-08-01,39771.45,DCDS
2019-08-02,40065.49,DCDS
2019-08-05,40033.41,DCDS
2019-08-06,39729.93,DCDS
2019-08-07,39589.05,DCDS
2019-08-08,39785.1,DCDS
2019-08-09,39953.88,DCDS
2019-08-12,40064.82,DCDS
2019-08-13,40259.1,DCDS
2019-08-14,40123.24,DCDS
2019-08-15,40167.52,DCDS
2019-08-16,40509.05,DCDS
2019-08-19,40440.77,DCDS
2019-08-20,40507.79,DCDS
2019-08-21,40811.96,DCDS
2019-08-22,41041.2,DCDS
2019-08-23,40926.72,DCDS
2019-08-26,40818.72,DCDS
2019-08-27,40654.58,DCDS
2019-08-28,40386.12,DCDS
2019-08-29,40277.82,DCDS
2019-08-30,40419.23,DCDS
2019-09-01,40570.26,DCDS
2019-09-03,40568.93,DCDS
2019-09-04,40332.15,DCDS
2019-09-05,40336.43,DCDS
2019-09-06,40175.31,DCDS
2019-09-09,40122.3,DCDS
2019-09-10,40003.62,DCDS
2019-09-11,39731.68,DCDS
2019-09-12,39870.88,DCDS
2019-09-13,40286.62,DCDS
2019-09-16,40877.4,DCDS
2019-09-17,41095.67,DCDS
2019-09-18,41309.64,DCDS
2019-09-19,41216.85,DCDS
2019-09-20,41450.22,DCDS
2019-09-23,41340.85,DCDS
2019-09-24,41015.01,DCDS
2019-09-25,40994.2,DCDS
2019-09-26,41171.17,DCDS
2019-09-27,41321.76,DCDS
2019-09-30,41637.65,DCDS
2019-10-01,41447.91,DCDS
2019-10-02,41675.79,DCDS
2019-10-03,41391.0,DCDS
2019-10-04,41450.97,DCDS
2019-10-07,41171.16,DCDS
2019-10-08,40813.61,DCDS
2019-10-09,41106.14,DCDS
2019-10-10,41156.04,DCDS
2019-10-11,41190.88,DCDS
2019-10-14,41260.08,DCDS
2019-10-15,41445.39,DCDS
2019-10-16,41466.18,DCDS
2019-10-17,41520.9,DCDS
2019-10-18,41348.35,DCDS
2019-10-21,41346.19,DCDS
2019-10-22,41096.18,DCDS
2019-10-23,41253.0,DCDS
2019-10-24,41284.19,DCDS
2019-10-25,41736.73,DCDS
2019-10-28,41821.2,DCDS
2019-10-29,41822.9,DCDS
2019-10-30,41693.83,DCDS
2019-10-31,41696.79,DCDS
2019-11-01,41652.06,DCDS
2019-11-04,42018.45,DCDS
2019-11-05,42457.29,DCDS
2019-11-06,42482.5,DCDS
2019-11-07,42482.78,DCDS
2019-11-08,42537.25,DCDS
2019-11-11,42469.08,DCDS
2019-11-12,42280.6,DCDS
2019-11-13,42361.57,DCDS
2019-11-14,42133.43,DCDS
2019-11-15,41834.88,DCDS
2019-11-18,41836.13,DCDS
2019-11-19,41510.34,DCDS
2019-11-20,41820.02,DCDS
2019-11-21,41524.38,DCDS
2019-11-22,41048.53,DCDS
2019-11-25,40634.89,DCDS
2019-11-26,40606.14,DCDS
2019-11-27,40756.71,DCDS
2019-11-28,40760.02,DCDS
2019-11-29,40279.89,DCDS
2019-12-01,40319.66,DCDS
2019-12-02,40318.7,DCDS
2019-12-03,39782.44,DCDS
2019-12-04,39660.26,DCDS
2019-12-05,40266.69,DCDS
2019-12-06,40057.68,DCDS
2019-12-09,40075.07,DCDS
2019-12-10,40112.66,DCDS
2019-12-11,40006.63,DCDS
2019-12-12,40237.39,DCDS
2019-12-13,40475.31,DCDS
2019-12-16,40489.24,DCDS
2019-12-17,40466.69,DCDS
2019-12-18,40109.75,DCDS
2019-12-19,39930.29,DCDS
2019-12-20,40001.51,DCDS
2019-12-23,40202.71,DCDS
2019-12-24,40383.69,DCDS
2019-12-25,40386.48,DCDS
2019-12-26,40623.84,DCDS
2019-12-27,40532.94,DCDS
2019-12-30,40746.54,DCDS
2019-12-31,40895.76,DCDS
2020-01-01,40750.14,DCDS
2020-01-02,40749.71,DCDS
2020-01-03,41030.86,DCDS
2020-01-04,51858.31,DCDS
2020-01-05,52429.64,DCDS
2020-01-06,40870.29,DCDS
2020-01-07,40467.56,DCDS
2020-01-08,40692.84,DCDS
2020-01-09,40209.64,DCDS
2020-01-10,40703.68,DCDS
2020-01-13,40982.55,DCDS
2020-01-14,40848.37,DCDS
2020-01-15,40948.61,DCDS
2020-01-16,40956.77,DCDS
2020-01-17,41298.5,DCDS
2020-01-20,41442.16,DCDS
2020-01-21,41738.34,DCDS
2020-01-22,41888.9,DCDS
2020-01-30,42117.82,DCDS
2020-01-31,40901.7,DCDS
2020-02-01,39955.12,DCDS
2020-02-03,39954.12,DCDS
2020-02-04,39676.46,DCDS
2020-02-05,39793.12,DCDS
2020-02-06,39779.92,DCDS
2020-02-07,40407.53,DCDS
2020-02-10,40307.46,DCDS
2020-02-11,39804.46,DCDS
2020-02-12,40028.66,DCDS
2020-02-13,40425.4,DCDS
2020-02-14,40426.99,DCDS
2020-02-17,40468.01,DCDS
2020-02-18,40454.49,DCDS
2020-02-19,40607.53,DCDS
2020-02-20,40741.26,DCDS
2020-02-21,40952.86,DCDS
2020-02-24,40661.05,DCDS
2020-02-25,39292.75,DCDS
2020-02-26,39817.19,DCDS
2020-02-27,39511.28,DCDS
2020-02-28,39829.38,DCDS
2020-03-01,39231.04,DCDS
2020-03-02,39230.4,DCDS
2020-03-03,39342.68,DCDS
2020-03-04,39618.2,DCDS
2020-03-05,39515.79,DCDS
2020-03-06,39522.26,DCDS
2020-03-09,39333.57,DCDS
2020-03-10,37063.91,DCDS
2020-03-11,37168.84,DCDS
2020-03-12,35956.56,DCDS
2020-03-13,34154.75,DCDS
2020-03-16,33816.57,DCDS
2020-03-17,32986.94,DCDS
2020-03-18,33193.31,DCDS
2020-03-19,33299.35,DCDS
2020-03-20,32555.57,DCDS
2020-03-23,32237.23,DCDS
2020-03-24,30578.52,DCDS
2020-03-25,30381.69,DCDS
2020-03-26,31416.3,DCDS
2020-03-27,31139.19,DCDS
2020-03-30,30824.98,DCDS
2020-03-31,29779.52,DCDS
2020-04-01,29764.94,DCDS
2020-04-03,30470.51,DCDS
2020-04-06,31303.93,DCDS
2020-04-07,32622.84,DCDS
2020-04-08,33052.65,DCDS
2020-04-09,33046.54,DCDS
2020-04-10,33305.29,DCDS
2020-04-13,33097.37,DCDS
2020-04-14,33435.83,DCDS
2020-04-15,33641.76,DCDS
2020-04-16,34103.52,DCDS
2020-04-17,34185.6,DCDS
2020-04-20,34685.57,DCDS
2020-04-21,34927.11,DCDS
2020-04-22,33786.57,DCDS
2020-04-23,34224.95,DCDS
2020-04-24,34342.14,DCDS
2020-04-27,34429.33,DCDS
2020-04-28,34349.0,DCDS
2020-04-29,34241.51,DCDS
2020-05-01,34371.99,DCDS
2020-05-04,34371.79,DCDS
2020-05-05,34029.55,DCDS
2020-05-06,34154.47,DCDS
2020-05-07,34756.97,DCDS
2020-05-08,35274.91,DCDS
2020-05-11,35761.53,DCDS
2020-05-12,36291.34,DCDS
2020-05-13,36551.91,DCDS
2020-05-14,36774.76,DCDS
2020-05-15,36501.17,DCDS
2020-05-18,36216.27,DCDS
2020-05-19,36825.41,DCDS
2020-05-20,37286.6,DCDS
2020-05-21,37428.78,DCDS
2020-05-22,37682.07,DCDS
2020-05-25,37319.04,DCDS
2020-05-26,37770.66,DCDS
2020-05-27,38275.8,DCDS
2020-05-28,37552.51,DCDS
2020-05-29,37754.58,DCDS
2020-06-01,37922.07,DCDS
2020-06-02,38680.07,DCDS
2020-06-03,38329.14,DCDS
2020-06-04,38782.59,DCDS
2020-06-05,38826.46,DCDS
2020-06-08,39019.58,DCDS
2020-06-09,39638.4,DCDS
2020-06-10,39424.39,DCDS
2020-06-11,39519.35,DCDS
2020-06-12,37920.83,DCDS
2020-06-15,38023.05,DCDS
2020-06-16,36687.44,DCDS
2020-06-17,37566.0,DCDS
2020-06-18,37501.8,DCDS
2020-06-19,37643.46,DCDS
2020-06-22,38097.85,DCDS
2020-06-23,38210.69,DCDS
2020-06-24,38084.7,DCDS
2020-06-25,37750.18,DCDS
2020-06-26,37565.21,DCDS
2020-06-29,37512.88,DCDS
2020-06-30,36617.64,DCDS
2020-07-01,36401.9,DCDS
2020-07-02,37145.43,DCDS
2020-07-02,37167.51,DCDS
2020-07-06,37183.05,DCDS
2020-07-07,37631.18,DCDS
2020-07-08,37803.79,DCDS
2020-07-09,37866.39,DCDS
2020-07-10,38353.77,DCDS
2020-07-13,38089.46,DCDS
2020-07-14,38046.41,DCDS
2020-07-15,38115.31,DCDS
2020-07-16,38286.14,DCDS
2020-07-17,38462.82,DCDS
2020-07-20,38424.85,DCDS
2020-07-21,38120.65,DCDS
2020-07-22,38229.39,DCDS
2020-07-23,37972.2,DCDS
2020-07-24,38101.98,DCDS
2020-07-27,36892.89,DCDS
2020-07-28,35084.76,DCDS
2020-07-29,36363.44,DCDS
2020-07-30,35569.99,DCDS
2020-07-31,35961.48,DCDS
2020-08-01,35644.49,DCDS
2020-08-03,35642.94,DCDS
2020-08-04,36515.14,DCDS
2020-08-05,37037.24,DCDS
2020-08-06,37614.27,DCDS
2020-08-07,37639.24,DCDS
2020-08-10,37721.81,DCDS
2020-08-11,37821.16,DCDS
2020-08-12,37886.21,DCDS
2020-08-13,38017.63,DCDS
2020-08-14,38434.95,DCDS
2020-08-17,38308.54,DCDS
2020-08-18,38332.42,DCDS
2020-08-19,38180.23,DCDS
2020-08-20,38420.05,DCDS
2020-08-21,38401.63,DCDS
2020-08-24,38756.29,DCDS
2020-08-25,39249.47,DCDS
2020-08-26,39472.13,DCDS
2020-08-27,39384.93,DCDS
2020-08-28,39602.78,DCDS
2020-08-31,39806.96,DCDS
2020-09-01,39654.14,DCDS
2020-09-03,39949.55,DCDS
2020-09-04,40289.87,DCDS
2020-09-07,40220.79,DCDS
2020-09-08,39533.22,DCDS
2020-09-09,39764.91,DCDS
2020-09-10,39799.33,DCDS
2020-09-11,39847.54,DCDS
2020-09-14,39824.51,DCDS
2020-09-15,40001.34,DCDS
2020-09-16,40096.45,DCDS
2020-09-17,40183.05,DCDS
2020-09-18,40103.79,DCDS
2020-09-21,40440.71,DCDS
2020-09-22,40658.04,DCDS
2020-09-23,40682.15,DCDS
2020-09-24,41033.73,DCDS
2020-09-25,40867.79,DCDS
2020-09-28,40836.14,DCDS
2020-09-29,41111.16,DCDS
2020-09-30,40794.46,DCDS
2020-10-01,40900.53,DCDS
2020-10-02,41243.6,DCDS
2020-10-05,41019.09,DCDS
2020-10-06,41353.83,DCDS
2020-10-07,41567.98,DCDS
2020-10-08,41559.06,DCDS
2020-10-09,41566.05,DCDS
2020-10-12,41602.9,DCDS
2020-10-13,41527.41,DCDS
2020-10-14,41561.0,DCDS
2020-10-15,42026.92,DCDS
2020-10-16,42133.78,DCDS
2020-10-19,42390.95,DCDS
2020-10-20,42431.03,DCDS
2020-10-21,42602.84,DCDS
2020-10-22,42370.28,DCDS
2020-10-23,42825.51,DCDS
2020-10-26,43260.57,DCDS
2020-10-27,42892.6,DCDS
2020-10-28,42717.71,DCDS
2020-10-29,41632.81,DCDS
2020-10-30,41509.84,DCDS
2020-11-02,41763.13,DCDS
2020-11-02,41763.13,DCDS
2020-11-03,42207.23,DCDS
2020-11-03,42207.23,DCDS
2020-11-04,42422.26,DCDS
2020-11-04,42422.26,DCDS
2020-11-05,42557.89,DCDS
2020-11-05,42806.45,DCDS
2020-11-06,42557.89,DCDS
2020-11-08,42614.43,DCDS
2020-11-09,43284.23,DCDS
2020-11-09,42614.43,DCDS
2020-11-10,43255.07,DCDS
2020-11-10,43284.23,DCDS
2020-11-11,43374.63,DCDS
2020-11-11,43255.07,DCDS
2020-11-12,43815.31,DCDS
2020-11-12,43374.63,DCDS
2020-11-15,44272.54,DCDS
2020-11-16,43979.4,DCDS
2020-11-17,44802.48,DCDS
2020-11-18,45102.37,DCDS
2020-11-19,45670.87,DCDS
2020-11-22,46021.75,DCDS
2020-11-23,46424.68,DCDS
2020-11-24,46303.44,DCDS
2020-11-25,46218.1,DCDS
2020-11-26,46286.34,DCDS
2020-11-29,46707.04,DCDS
2020-11-30,46539.94,DCDS
2020-12-01,46753.86,DCDS
2020-12-02,47080.63,DCDS
2020-12-03,47636.92,DCDS
2020-12-06,47672.46,DCDS
2020-12-07,47883.07,DCDS
2020-12-08,47889.22,DCDS
2020-12-09,48279.98,DCDS
2020-12-10,47645.08,DCDS
2020-12-13,48204.46,DCDS
2020-12-14,48906.84,DCDS
2020-12-16,49674.01,DCDS
2020-12-17,49205.44,DCDS
2020-12-20,49908.91,DCDS
2020-12-21,50247.84,DCDS
2020-12-22,50641.88,DCDS
2020-12-23,50200.57,DCDS
2020-12-24,49569.28,DCDS
2020-12-27,50394.82,DCDS
2020-12-28,50480.11,DCDS
2020-12-29,50636.23,DCDS
2020-12-30,50539.17,DCDS
2021-01-06,52856.94,DCDS
2021-01-07,53401.91,DCDS
2021-01-10,53892.11,DCDS
2021-01-11,54590.58,DCDS
2021-01-12,54973.39,DCDS
2021-01-13,54736.45,DCDS
2021-01-14,54736.45,DCDS
2021-01-15,54854.06,DCDS
2021-01-17,55310.58,DCDS
2021-01-18,55045.93,DCDS
2021-01-19,52675.76,DCDS
2021-01-21,54390.63,DCDS
2021-01-24,54733.58,DCDS
2021-01-25,54968.63,DCDS
2021-01-26,53980.24,DCDS
2021-01-27,52161.27,DCDS
2021-01-28,48674.83,DCDS
2021-01-31,50529.58,DCDS
2021-02-01,49302.93,DCDS
2021-02-02,50877.9,DCDS
2021-02-03,52399.17,DCDS
2021-02-04,52686.57,DCDS
2021-02-07,53357.25,DCDS
2021-02-08,51781.63,DCDS
2021-02-16,52904.89,DCDS
2021-02-17,54811.59,DCDS
2021-02-18,55441.56,DCDS
2021-02-21,55213.99,DCDS
2021-02-22,55154.69,DCDS
2021-02-24,54660.33,DCDS
2021-02-25,54949.67,DCDS
2021-02-28,55241.34,DCDS
2021-03-01,55978.08,DCDS
2021-03-02,56079.72,DCDS
2021-03-03,56311.19,DCDS
2021-03-04,55407.1,DCDS
2021-03-07,55400.64,DCDS
2021-03-08,55432.11,DCDS
2021-03-09,55168.67,DCDS
2021-03-10,55570.51,DCDS
2021-03-11,56292.92,DCDS
2021-03-15,56315.47,DCDS
2021-03-16,56251.11,DCDS
2021-03-17,56432.96,DCDS
2021-03-18,56933.46,DCDS
2021-03-21,56662.59,DCDS
2021-03-23,55918.89,DCDS
2021-03-24,54882.94,DCDS
2021-03-25,54772.87,DCDS
2021-03-28,54882.9,DCDS
2021-03-29,55275.64,DCDS
2021-03-31,55857.15,DCDS
2021-04-01,56927.47,DCDS
2021-04-04,57324.6,DCDS
2021-04-05,57613.77,DCDS
2021-04-07,57810.02,DCDS
2021-04-08,57597.32,DCDS
2021-04-11,57563.41,DCDS
2021-04-12,58331.34,DCDS
2021-04-13,57634.66,DCDS
2021-04-14,58529.81,DCDS
2021-04-15,58287.81,DCDS
2021-04-18,58012.97,DCDS
2021-04-19,59297.25,DCDS
2021-04-20,59297.25,DCDS
2021-04-21,59352.09,DCDS
2021-04-22,59352.09,DCDS
2021-04-25,58996.84,DCDS
2021-04-27,58203.18,DCDS
2021-04-28,58558.61,DCDS
2021-05-04,59894.95,DCDS
2021-05-06,60463.09,DCDS
2021-05-09,60554.5,DCDS
2021-05-10,61396.61,DCDS
2021-05-11,61186.44,DCDS
2021-05-12,62202.05,DCDS
2021-05-13,61782.44,DCDS
2021-05-17,61515.33,DCDS
2021-05-18,61892.19,DCDS
2021-05-19,62849.2,DCDS
2021-05-20,63649.4,DCDS
2021-05-23,63471.88,DCDS
2021-05-24,63709.92,DCDS
2021-05-25,64449.54,DCDS
2021-05-26,64717.82,DCDS
2021-05-27,64035.96,DCDS
2021-05-30,65017.68,DCDS
2021-05-31,66307.95,DCDS
2021-06-01,66788.56,DCDS
2021-06-02,66856.37,DCDS
2021-06-03,67796.19,DCDS
2021-06-06,68031.12,DCDS
2021-06-07,66807.47,DCDS
2021-06-08,64629.9,DCDS
2021-06-09,65418.51,DCDS
2021-06-10,65453.08,DCDS
2021-06-13,66982.99,DCDS
2021-06-14,67410.89,DCDS
2021-06-15,67285.83,DCDS
2021-06-16,66477.72,DCDS
2021-06-17,66705.5,DCDS
2021-06-20,67549.75,DCDS
2021-06-21,67447.16,DCDS
2021-06-22,67682.77,DCDS
2021-06-23,67625.14,DCDS
2021-06-24,67410.66,DCDS
2021-06-27,67965.32,DCDS
2021-06-28,69121.09,DCDS
2021-06-29,69129.1,DCDS
2021-06-30,69108.95,DCDS
2021-07-01,70004.92,DCDS
2021-07-04,70485.91,DCDS
2021-07-05,70907.25,DCDS
2021-07-06,67634.45,DCDS
2021-07-07,69283.88,DCDS
2021-07-08,68674.4,DCDS
2021-07-11,67631.03,DCDS
2021-07-12,65212.77,DCDS
2021-07-13,65466.55,DCDS
2021-07-14,64237.57,DCDS
2021-07-15,65502.06,DCDS
2021-07-18,65905.57,DCDS
2021-07-19,63302.94,DCDS
2021-07-20,65161.97,DCDS
2021-07-21,65154.01,DCDS
2021-07-22,66070.83,DCDS
2021-07-25,64985.34,DCDS
2021-07-26,65164.93,DCDS
2021-07-27,65689.48,DCDS
2021-07-28,65727.14,DCDS
2021-07-29,66871.57,DCDS
2021-08-01,67860.15,DCDS
2021-08-02,68269.28,DCDS
2021-08-03,69074.75,DCDS
2021-08-04,69287.12,DCDS
2021-08-05,70312.75,DCDS
2021-08-08,70000.39,DCDS
2021-08-09,71304.98,DCDS
2021-08-10,71465.27,DCDS
2021-08-11,71316.18,DCDS
2021-08-12,70679.93,DCDS
2021-08-15,71102.64,DCDS
2021-08-16,72219.27,DCDS
2021-08-17,72226.38,DCDS
2021-08-18,72170.0,DCDS
2021-08-19,72535.61,DCDS
2021-08-22,70453.09,DCDS
2021-08-23,68839.0,DCDS
2021-08-24,68709.87,DCDS
2021-08-25,69431.92,DCDS
2021-08-26,69126.8,DCDS
2021-08-29,69538.42,DCDS
2021-08-30,70619.91,DCDS
2021-08-31,70752.96,DCDS
2021-09-05,71068.62,DCDS
2021-09-06,72090.64,DCDS
2021-09-07,71955.84,DCDS
2021-09-08,71882.43,DCDS
2021-09-09,72802.97,DCDS
2021-09-12,72601.08,DCDS
2021-09-13,72261.06,DCDS
2021-09-14,71917.89,DCDS
2021-09-15,72753.33,DCDS
2021-09-16,72878.34,DCDS
2021-09-19,73602.8,DCDS
2021-09-20,73103.74,DCDS
2021-09-21,73026.54,DCDS
2021-09-22,73418.07,DCDS
2021-09-23,73295.12,DCDS
2021-09-26,72908.62,DCDS
2021-09-27,71375.18,DCDS
2021-09-28,72584.47,DCDS
2021-09-29,72703.77,DCDS
2021-09-30,72792.01,DCDS
2021-10-03,72379.84,DCDS
2021-10-04,73140.84,DCDS
2021-10-05,73734.96,DCDS
2021-10-06,74262.8,DCDS
2021-10-07,74618.45,DCDS
2021-10-10,74836.99,DCDS
2021-10-11,75900.37,DCDS
2021-10-12,76065.31,DCDS
2021-10-13,76050.66,DCDS
2021-10-14,76190.3,DCDS
2021-10-17,76773.03,DCDS
2021-10-18,77192.28,DCDS
2021-10-19,77074.01,DCDS
2021-10-20,77149.95,DCDS
2021-10-21,77202.54,DCDS
2021-10-24,77015.96,DCDS
2021-10-25,75712.38,DCDS
2021-10-26,76621.54,DCDS
2021-10-27,78002.34,DCDS
2021-10-28,78567.96,DCDS
2021-10-31,78334.49,DCDS
2021-11-01,77831.07,DCDS
2021-11-02,78204.2,DCDS
2021-11-03,77795.49,DCDS
2021-11-04,78503.99,DCDS
2021-11-07,79013.47,DCDS
2021-11-08,79335.29,DCDS
2021-11-09,79260.06,DCDS
2021-11-10,79041.39,DCDS
