p,v,cp,rcp,a,ba,sa,hl,pcp,t
4460.0,1000,0.0,0.0,SD,264800.0,500700.0,False,0.0,13:19:44
4460.0,100,0.0,0.0,SD,264800.0,499700.0,False,-10.0,13:19:44
4470.0,100,10.0,0.0,BU,264800.0,499600.0,False,20.0,13:16:39
4450.0,900,-10.0,0.0,SD,264700.0,499600.0,False,0.0,13:16:38
4450.0,2000,-10.0,0.0,SD,264700.0,498700.0,False,0.0,13:16:38
4450.0,2000,-10.0,0.0,SD,264700.0,496700.0,False,0.0,13:16:38
4450.0,100,-10.0,0.0,SD,264700.0,494700.0,False,0.0,13:16:38
4450.0,100,-10.0,0.0,SD,264700.0,494600.0,False,0.0,13:16:38
4450.0,500,-10.0,0.0,SD,264700.0,494500.0,False,0.0,13:16:38
4450.0,1000,-10.0,0.0,SD,264700.0,494000.0,False,0.0,13:16:38
4450.0,300,-10.0,0.0,SD,264700.0,493000.0,False,0.0,13:16:38
4450.0,2000,-10.0,0.0,SD,264700.0,492700.0,False,0.0,13:16:38
4450.0,100,-10.0,0.0,SD,264700.0,490700.0,False,0.0,13:16:38
4450.0,100,-10.0,0.0,SD,264700.0,490600.0,False,0.0,13:16:38
4450.0,500,-10.0,0.0,SD,264700.0,490500.0,False,0.0,13:16:38
4450.0,100,-10.0,0.0,SD,264700.0,490000.0,False,0.0,13:16:38
4450.0,200,-10.0,0.0,SD,264700.0,489900.0,False,-10.0,13:16:38
4460.0,100,0.0,0.0,BU,264700.0,489700.0,False,0.0,13:16:36
4460.0,5000,0.0,0.0,BU,264600.0,489700.0,False,0.0,13:16:33
4460.0,100,0.0,0.0,BU,259600.0,489700.0,False,0.0,13:16:31
4460.0,1000,0.0,0.0,SD,259500.0,489700.0,False,0.0,13:16:30
4460.0,500,0.0,0.0,SD,259500.0,488700.0,False,0.0,13:16:30
4460.0,3000,0.0,0.0,SD,259500.0,488200.0,False,0.0,13:16:30
4460.0,100,0.0,0.0,SD,259500.0,485200.0,False,0.0,13:16:30
4460.0,300,0.0,0.0,SD,259500.0,485100.0,False,0.0,13:16:30
4460.0,9700,0.0,0.0,SD,259500.0,484800.0,False,0.0,13:16:26
4460.0,3100,0.0,0.0,SD,259500.0,475100.0,False,-10.0,13:16:26
4470.0,100,10.0,0.0,BU,259500.0,472000.0,False,10.0,13:16:14
4460.0,2200,0.0,0.0,SD,259400.0,472000.0,False,0.0,13:16:05
4460.0,5700,0.0,0.0,SD,259400.0,469800.0,False,0.0,13:15:43
4460.0,500,0.0,0.0,SD,259400.0,464100.0,False,0.0,13:15:43
4460.0,5000,0.0,0.0,SD,259400.0,463600.0,False,0.0,13:15:43
4460.0,100,0.0,0.0,SD,259400.0,458600.0,False,-10.0,13:15:43
4470.0,900,10.0,0.0,BU,259400.0,458500.0,False,0.0,13:15:32
4470.0,800,10.0,0.0,BU,258500.0,458500.0,False,0.0,13:15:28
4470.0,700,10.0,0.0,SD,257700.0,458500.0,False,0.0,13:15:08
4470.0,1000,10.0,0.0,SD,257700.0,457800.0,False,0.0,13:14:47
4470.0,1000,10.0,0.0,SD,257700.0,456800.0,False,0.0,13:14:27
4470.0,800,10.0,0.0,SD,257700.0,455800.0,False,0.0,13:14:14
4470.0,1500,10.0,0.0,BU,257700.0,455000.0,False,0.0,13:14:03
4470.0,400,10.0,0.0,BU,256200.0,455000.0,False,0.0,13:13:54
4470.0,100,10.0,0.0,BU,255800.0,455000.0,False,-10.0,13:13:54
4480.0,1000,20.0,0.0,BU,255700.0,455000.0,False,0.0,13:12:59
4480.0,11800,20.0,0.0,BU,254700.0,455000.0,False,0.0,13:12:37
4480.0,3200,20.0,0.0,BU,242900.0,455000.0,False,10.0,13:12:37
4470.0,100,10.0,0.0,BU,239700.0,455000.0,False,0.0,13:12:26
4470.0,100,10.0,0.0,BU,239600.0,455000.0,False,10.0,13:12:17
4460.0,2500,0.0,0.0,BU,239500.0,455000.0,False,0.0,13:12:12
4460.0,100,0.0,0.0,BU,237000.0,455000.0,False,0.0,13:12:11
4460.0,100,0.0,0.0,BU,236900.0,455000.0,False,0.0,13:12:09
4460.0,1000,0.0,0.0,BU,236800.0,455000.0,False,0.0,13:12:04
4460.0,2000,0.0,0.0,SD,235800.0,455000.0,False,0.0,13:12:00
4460.0,200,0.0,0.0,SD,235800.0,453000.0,False,0.0,13:12:00
4460.0,4100,0.0,0.0,SD,235800.0,452800.0,False,-10.0,13:12:00
4470.0,900,10.0,0.0,BU,235800.0,448700.0,False,0.0,13:11:50
4470.0,100,10.0,0.0,BU,234900.0,448700.0,False,0.0,13:11:50
4470.0,100,10.0,0.0,BU,234800.0,448700.0,False,10.0,13:11:48
4460.0,10000,0.0,0.0,SD,234700.0,448700.0,False,-10.0,13:11:44
4470.0,100,10.0,0.0,BU,234700.0,438700.0,False,10.0,13:11:38
4460.0,900,0.0,0.0,SD,234600.0,438700.0,False,0.0,13:11:33
4460.0,900,0.0,0.0,SD,234600.0,437800.0,False,0.0,13:11:33
4460.0,400,0.0,0.0,SD,234600.0,436900.0,False,0.0,13:11:33
4460.0,700,0.0,0.0,SD,234600.0,436500.0,False,0.0,13:11:33
4460.0,5000,0.0,0.0,SD,234600.0,435800.0,False,0.0,13:11:33
4460.0,2000,0.0,0.0,SD,234600.0,430800.0,False,0.0,13:11:33
4460.0,100,0.0,0.0,SD,234600.0,428800.0,False,-10.0,13:11:33
4470.0,900,10.0,0.0,BU,234600.0,428700.0,False,0.0,13:11:29
4470.0,500,10.0,0.0,BU,233700.0,428700.0,False,0.0,13:11:19
4470.0,100,10.0,0.0,BU,233200.0,428700.0,False,0.0,13:11:01
4470.0,200,10.0,0.0,BU,233100.0,428700.0,False,0.0,13:10:54
4470.0,100,10.0,0.0,BU,232900.0,428700.0,False,0.0,13:10:54
4470.0,3200,10.0,0.0,BU,232800.0,428700.0,False,0.0,13:10:54
4470.0,100,10.0,0.0,BU,229600.0,428700.0,False,0.0,13:10:38
4470.0,100,10.0,0.0,BU,229500.0,428700.0,False,0.0,13:10:29
4470.0,100,10.0,0.0,BU,229400.0,428700.0,False,10.0,13:10:05
4460.0,700,0.0,0.0,BU,229300.0,428700.0,False,0.0,13:10:03
4460.0,100,0.0,0.0,BU,228600.0,428700.0,False,0.0,13:10:02
4460.0,500,0.0,0.0,BU,228500.0,428700.0,False,0.0,13:09:57
4460.0,100,0.0,0.0,BU,228000.0,428700.0,False,0.0,13:09:54
4460.0,100,0.0,0.0,BU,227900.0,428700.0,False,0.0,13:09:52
4460.0,500,0.0,0.0,BU,227800.0,428700.0,False,0.0,13:09:47
4460.0,1000,0.0,0.0,BU,227300.0,428700.0,False,0.0,13:09:46
4460.0,400,0.0,0.0,BU,226300.0,428700.0,False,0.0,13:09:46
4460.0,400,0.0,0.0,BU,225900.0,428700.0,False,0.0,13:09:46
4460.0,100,0.0,0.0,SD,225500.0,428700.0,False,0.0,13:09:43
4460.0,200,0.0,0.0,SD,225500.0,428600.0,False,0.0,13:09:43
4460.0,100,0.0,0.0,SD,225500.0,428400.0,False,0.0,13:09:37
4460.0,400,0.0,0.0,SD,225500.0,428300.0,False,0.0,13:09:35
4460.0,4300,0.0,0.0,SD,225500.0,427900.0,False,0.0,13:09:16
4460.0,500,0.0,0.0,SD,225500.0,423600.0,False,0.0,13:09:16
4460.0,200,0.0,0.0,SD,225500.0,423100.0,False,-10.0,13:09:16
4470.0,100,10.0,0.0,BU,225500.0,422900.0,False,0.0,13:09:08
4470.0,200,10.0,0.0,BU,225400.0,422900.0,False,0.0,13:08:45
4470.0,300,10.0,0.0,BU,225200.0,422900.0,False,10.0,13:08:35
4460.0,400,0.0,0.0,SD,224900.0,422900.0,False,0.0,13:08:25
4460.0,100,0.0,0.0,SD,224900.0,422500.0,False,0.0,13:08:25
4460.0,1200,0.0,0.0,SD,224900.0,422400.0,False,0.0,13:08:25
4460.0,1100,0.0,0.0,SD,224900.0,421200.0,False,0.0,13:08:25
4460.0,1000,0.0,0.0,SD,224900.0,420100.0,False,0.0,13:08:25
4460.0,2000,0.0,0.0,SD,224900.0,419100.0,False,0.0,13:08:25
4460.0,9000,0.0,0.0,SD,224900.0,417100.0,False,0.0,13:08:25
4460.0,5000,0.0,0.0,SD,224900.0,408100.0,False,0.0,13:08:24
4460.0,5000,0.0,0.0,SD,224900.0,403100.0,False,0.0,13:08:24
4460.0,2200,0.0,0.0,SD,224900.0,398100.0,False,0.0,13:08:24
4460.0,100,0.0,0.0,SD,224900.0,395900.0,False,0.0,13:08:24
4460.0,500,0.0,0.0,SD,224900.0,395800.0,False,0.0,13:08:24
4460.0,10000,0.0,0.0,SD,224900.0,395300.0,False,0.0,13:08:24
4460.0,1000,0.0,0.0,SD,224900.0,385300.0,False,0.0,13:08:24
4460.0,2000,0.0,0.0,SD,224900.0,384300.0,False,0.0,13:08:24
4460.0,5000,0.0,0.0,SD,224900.0,382300.0,False,0.0,13:08:24
4460.0,100,0.0,0.0,SD,224900.0,377300.0,False,0.0,13:08:24
4460.0,2000,0.0,0.0,SD,224900.0,377200.0,False,0.0,13:08:24
4460.0,300,0.0,0.0,SD,224900.0,375200.0,False,0.0,13:08:24
4460.0,200,0.0,0.0,SD,224900.0,374900.0,False,0.0,13:08:24
4460.0,1800,0.0,0.0,SD,224900.0,374700.0,False,-10.0,13:08:24
4470.0,900,10.0,0.0,SD,224900.0,372900.0,False,0.0,13:08:21
4470.0,100,10.0,0.0,SD,224900.0,372000.0,False,0.0,13:08:20
4470.0,100,10.0,0.0,SD,224900.0,371900.0,False,0.0,13:08:20
4470.0,100,10.0,0.0,SD,224900.0,371800.0,False,0.0,13:07:52
4470.0,500,10.0,0.0,SD,224900.0,371700.0,False,0.0,13:07:52
4470.0,500,10.0,0.0,SD,224900.0,371200.0,False,0.0,13:07:52
4470.0,1400,10.0,0.0,SD,224900.0,370700.0,False,0.0,13:07:52
4470.0,1400,10.0,0.0,SD,224900.0,369300.0,False,0.0,13:07:26
4470.0,100,10.0,0.0,SD,224900.0,367900.0,False,0.0,13:07:26
4470.0,200,10.0,0.0,SD,224900.0,367800.0,False,0.0,13:07:26
4470.0,300,10.0,0.0,SD,224900.0,367600.0,False,0.0,13:07:26
4470.0,300,10.0,0.0,SD,224900.0,367300.0,False,0.0,13:06:40
4470.0,600,10.0,0.0,BU,224900.0,367000.0,False,0.0,13:05:54
4470.0,10000,10.0,0.0,BU,224300.0,367000.0,False,10.0,13:05:43
4460.0,4600,0.0,0.0,SD,214300.0,367000.0,False,0.0,13:05:40
4460.0,5600,0.0,0.0,SD,214300.0,362400.0,False,0.0,13:05:20
4460.0,100,0.0,0.0,SD,214300.0,356800.0,False,0.0,13:05:20
4460.0,5000,0.0,0.0,SD,214300.0,356700.0,False,0.0,13:05:20
4460.0,400,0.0,0.0,SD,214300.0,351700.0,False,0.0,13:05:20
4460.0,200,0.0,0.0,SD,214300.0,351300.0,False,0.0,13:05:20
4460.0,500,0.0,0.0,SD,214300.0,351100.0,False,0.0,13:05:20
4460.0,3200,0.0,0.0,SD,214300.0,350600.0,False,0.0,13:05:20
4460.0,6800,0.0,0.0,SD,214300.0,347400.0,False,0.0,13:04:33
4460.0,5000,0.0,0.0,SD,214300.0,340600.0,False,0.0,13:04:33
4460.0,3000,0.0,0.0,SD,214300.0,335600.0,False,0.0,13:04:33
4460.0,500,0.0,0.0,SD,214300.0,332600.0,False,0.0,13:04:33
4460.0,900,0.0,0.0,SD,214300.0,332100.0,False,0.0,13:04:33
4460.0,100,0.0,0.0,SD,214300.0,331200.0,False,0.0,13:04:33
4460.0,200,0.0,0.0,SD,214300.0,331100.0,False,0.0,13:04:33
4460.0,300,0.0,0.0,SD,214300.0,330900.0,False,-10.0,13:04:33
4470.0,5400,10.0,0.0,BU,214300.0,330600.0,False,0.0,13:04:24
4470.0,1100,10.0,0.0,BU,208900.0,330600.0,False,0.0,13:04:24
4470.0,900,10.0,0.0,BU,207800.0,330600.0,False,0.0,13:04:24
4470.0,100,10.0,0.0,BU,206900.0,330600.0,False,0.0,13:04:07
4470.0,1000,10.0,0.0,BU,206800.0,330600.0,False,0.0,13:04:07
4470.0,1000,10.0,0.0,BU,205800.0,330600.0,False,0.0,13:04:03
4470.0,1000,10.0,0.0,BU,204800.0,330600.0,False,0.0,13:03:35
4470.0,200,10.0,0.0,BU,203800.0,330600.0,False,0.0,13:03:28
4470.0,1700,10.0,0.0,SD,203600.0,330600.0,False,0.0,13:03:18
4470.0,100,10.0,0.0,SD,203600.0,328900.0,False,0.0,13:03:18
4470.0,1000,10.0,0.0,BU,203600.0,328800.0,False,0.0,13:02:48
4470.0,700,10.0,0.0,SD,202600.0,328800.0,False,0.0,13:02:36
4470.0,1100,10.0,0.0,SD,202600.0,328100.0,False,0.0,13:02:36
4470.0,100,10.0,0.0,SD,202600.0,327000.0,False,-10.0,13:02:36
4480.0,500,20.0,0.0,BU,202600.0,326900.0,False,10.0,13:02:33
4470.0,2000,10.0,0.0,SD,202100.0,326900.0,False,0.0,13:02:23
4470.0,1000,10.0,0.0,SD,202100.0,324900.0,False,-10.0,13:02:19
4480.0,100,20.0,0.0,BU,202100.0,323900.0,False,10.0,13:01:36
4470.0,6900,10.0,0.0,BU,202000.0,323900.0,False,0.0,13:00:52
4470.0,200,10.0,0.0,BU,195100.0,323900.0,False,0.0,13:00:45
4470.0,200,10.0,0.0,BU,194900.0,323900.0,False,0.0,13:00:41
4470.0,1000,10.0,0.0,BU,194700.0,323900.0,False,0.0,13:00:32
4470.0,10000,10.0,0.0,SD,193700.0,323900.0,False,0.0,13:00:30
4470.0,1000,10.0,0.0,SD,193700.0,313900.0,False,0.0,13:00:30
4470.0,100,10.0,0.0,SD,193700.0,312900.0,False,0.0,13:00:30
4470.0,1500,10.0,0.0,SD,193700.0,312800.0,False,0.0,13:00:30
4470.0,1000,10.0,0.0,SD,193700.0,311300.0,False,0.0,13:00:30
4470.0,100,10.0,0.0,SD,193700.0,310300.0,False,0.0,13:00:30
4470.0,8000,10.0,0.0,SD,193700.0,310200.0,False,0.0,13:00:30
4470.0,23000,10.0,0.0,SD,193700.0,302200.0,False,0.0,13:00:29
4470.0,800,10.0,0.0,SD,193700.0,279200.0,False,0.0,13:00:29
4470.0,600,10.0,0.0,SD,193700.0,278400.0,False,0.0,13:00:29
4470.0,5000,10.0,0.0,SD,193700.0,277800.0,False,0.0,13:00:29
4470.0,500,10.0,0.0,SD,193700.0,272800.0,False,0.0,13:00:29
4470.0,100,10.0,0.0,SD,193700.0,272300.0,False,-10.0,13:00:29
4480.0,1000,20.0,0.0,SD,193700.0,272200.0,False,0.0,13:00:26
4480.0,200,20.0,0.0,SD,193700.0,271200.0,False,0.0,13:00:26
4480.0,2500,20.0,0.0,BU,193700.0,271000.0,False,0.0,13:00:14
4480.0,500,20.0,0.0,BU,191200.0,271000.0,False,0.0,13:00:13
4480.0,1000,20.0,0.0,BU,190700.0,271000.0,False,0.0,13:00:11
4480.0,2300,20.0,0.0,BU,189700.0,271000.0,False,0.0,13:00:11
4480.0,1000,20.0,0.0,BU,187400.0,271000.0,False,-10.0,13:00:11
4490.0,200,30.0,0.0,BU,186400.0,271000.0,False,0.0,13:00:11
4490.0,500,30.0,0.0,BU,186200.0,271000.0,False,0.0,13:00:11
4490.0,100,30.0,0.0,SD,185700.0,271000.0,False,0.0,13:00:09
4490.0,1000,30.0,0.0,SD,185700.0,270900.0,False,0.0,13:00:09
4490.0,1900,30.0,0.0,SD,185700.0,269900.0,False,10.0,13:00:09
4480.0,100,20.0,0.0,SD,185700.0,268000.0,False,0.0,13:00:05
4480.0,100,20.0,0.0,SD,185700.0,267900.0,False,0.0,13:00:05
4480.0,200,20.0,0.0,SD,185700.0,267800.0,False,0.0,13:00:05
4480.0,200,20.0,0.0,SD,185700.0,267600.0,False,0.0,13:00:05
4480.0,600,20.0,0.0,SD,185700.0,267400.0,False,0.0,13:00:05
4480.0,400,20.0,0.0,SD,185700.0,266800.0,False,0.0,13:00:05
4480.0,700,20.0,0.0,SD,185700.0,266400.0,False,-10.0,13:00:05
4490.0,600,30.0,0.0,BU,185700.0,265700.0,False,10.0,13:00:04
4480.0,200,20.0,0.0,SD,185100.0,265700.0,False,0.0,13:00:01
4480.0,1000,20.0,0.0,SD,185100.0,265500.0,False,-10.0,11:27:31
4490.0,2500,30.0,0.0,SD,185100.0,264500.0,False,0.0,11:25:56
4490.0,2500,30.0,0.0,SD,185100.0,262000.0,False,0.0,11:25:56
4490.0,500,30.0,0.0,SD,185100.0,259500.0,False,0.0,11:23:26
4490.0,200,30.0,0.0,BU,185100.0,259000.0,False,0.0,11:21:54
4490.0,300,30.0,0.0,BU,184900.0,259000.0,False,0.0,11:21:38
4490.0,700,30.0,0.0,BU,184600.0,259000.0,False,0.0,11:21:38
4490.0,900,30.0,0.0,BU,183900.0,259000.0,False,0.0,11:19:57
4490.0,1100,30.0,0.0,BU,183000.0,259000.0,False,0.0,11:19:57
4490.0,1000,30.0,0.0,BU,181900.0,259000.0,False,10.0,11:19:57
4480.0,100,20.0,0.0,SD,180900.0,259000.0,False,0.0,11:18:08
4480.0,100,20.0,0.0,SD,180900.0,258900.0,False,0.0,11:18:08
4480.0,400,20.0,0.0,SD,180900.0,258800.0,False,0.0,11:18:08
4480.0,1900,20.0,0.0,SD,180900.0,258400.0,False,0.0,11:18:08
4480.0,1000,20.0,0.0,SD,180900.0,256500.0,False,0.0,11:18:08
4480.0,1000,20.0,0.0,SD,180900.0,255500.0,False,0.0,11:18:08
4480.0,1000,20.0,0.0,SD,180900.0,254500.0,False,0.0,11:18:08
4480.0,300,20.0,0.0,SD,180900.0,253500.0,False,0.0,11:18:08
4480.0,2000,20.0,0.0,SD,180900.0,253200.0,False,0.0,11:18:08
4480.0,2000,20.0,0.0,SD,180900.0,251200.0,False,0.0,11:18:08
4480.0,100,20.0,0.0,SD,180900.0,249200.0,False,0.0,11:18:08
4480.0,100,20.0,0.0,SD,180900.0,249100.0,False,0.0,11:18:08
4480.0,200,20.0,0.0,SD,180900.0,249000.0,False,0.0,11:15:08
4480.0,4900,20.0,0.0,SD,180900.0,248800.0,False,0.0,11:15:08
4480.0,100,20.0,0.0,SD,180900.0,243900.0,False,0.0,11:15:08
4480.0,500,20.0,0.0,SD,180900.0,243800.0,False,0.0,11:15:08
4480.0,3600,20.0,0.0,SD,180900.0,243300.0,False,-10.0,11:15:08
4490.0,700,30.0,0.0,BU,180900.0,239700.0,False,0.0,11:14:57
4490.0,500,30.0,0.0,BU,180200.0,239700.0,False,0.0,11:14:57
4490.0,200,30.0,0.0,BU,179700.0,239700.0,False,0.0,11:12:11
4490.0,5000,30.0,0.0,BU,179500.0,239700.0,False,0.0,11:11:45
4490.0,100,30.0,0.0,BU,174500.0,239700.0,False,0.0,11:11:18
4490.0,100,30.0,0.0,BU,174400.0,239700.0,False,0.0,11:10:44
4490.0,400,30.0,0.0,SD,174300.0,239700.0,False,0.0,11:09:54
4490.0,300,30.0,0.0,SD,174300.0,239300.0,False,0.0,11:09:54
4490.0,500,30.0,0.0,SD,174300.0,239000.0,False,0.0,11:09:54
4490.0,100,30.0,0.0,SD,174300.0,238500.0,False,0.0,11:08:02
4490.0,400,30.0,0.0,SD,174300.0,238400.0,False,0.0,11:07:55
4490.0,300,30.0,0.0,SD,174300.0,238000.0,False,0.0,11:06:33
4490.0,100,30.0,0.0,SD,174300.0,237700.0,False,0.0,11:06:15
4490.0,100,30.0,0.0,SD,174300.0,237600.0,False,0.0,11:06:07
4490.0,500,30.0,0.0,SD,174300.0,237500.0,False,0.0,11:06:03
4490.0,5000,30.0,0.0,SD,174300.0,237000.0,False,0.0,11:06:03
4490.0,3100,30.0,0.0,SD,174300.0,232000.0,False,0.0,11:05:39
4490.0,10000,30.0,0.0,SD,174300.0,228900.0,False,0.0,11:05:39
4490.0,5000,30.0,0.0,SD,174300.0,218900.0,False,0.0,11:05:39
4490.0,1000,30.0,0.0,SD,174300.0,213900.0,False,-10.0,11:05:39
4500.0,300,40.0,0.0,BU,174300.0,212900.0,False,10.0,11:03:17
4490.0,200,30.0,0.0,SD,174000.0,212900.0,False,0.0,11:00:12
4490.0,100,30.0,0.0,BU,174000.0,212700.0,False,10.0,10:58:47
4480.0,1000,20.0,0.0,SD,173900.0,212700.0,False,-10.0,10:58:25
4490.0,700,30.0,0.0,BU,173900.0,211700.0,False,0.0,10:55:51
4490.0,1000,30.0,0.0,SD,173200.0,211700.0,False,0.0,10:55:41
4490.0,100,30.0,0.0,SD,173200.0,210700.0,False,0.0,10:55:41
4490.0,100,30.0,0.0,SD,173200.0,210600.0,False,0.0,10:55:41
4490.0,100,30.0,0.0,SD,173200.0,210500.0,False,0.0,10:55:09
4490.0,1500,30.0,0.0,SD,173200.0,210400.0,False,0.0,10:55:09
4490.0,4400,30.0,0.0,SD,173200.0,208900.0,False,0.0,10:55:09
4490.0,100,30.0,0.0,SD,173200.0,204500.0,False,-10.0,10:52:27
4500.0,100,40.0,0.0,BU,173200.0,204400.0,False,10.0,10:52:16
4490.0,100,30.0,0.0,SD,173100.0,204400.0,False,0.0,10:50:48
4490.0,5000,30.0,0.0,SD,173100.0,204300.0,False,0.0,10:50:33
4490.0,400,30.0,0.0,SD,173100.0,199300.0,False,0.0,10:50:23
4490.0,1600,30.0,0.0,SD,173100.0,198900.0,False,0.0,10:50:23
4490.0,100,30.0,0.0,SD,173100.0,197300.0,False,0.0,10:49:53
4490.0,1000,30.0,0.0,SD,173100.0,197200.0,False,0.0,10:48:29
4490.0,400,30.0,0.0,SD,173100.0,196200.0,False,0.0,10:47:08
4490.0,100,30.0,0.0,SD,173100.0,195800.0,False,0.0,10:43:26
4490.0,3000,30.0,0.0,SD,173100.0,195700.0,False,0.0,10:43:20
4490.0,100,30.0,0.0,SD,173100.0,192700.0,False,0.0,10:42:54
4490.0,3700,30.0,0.0,SD,173100.0,192600.0,False,0.0,10:41:23
4490.0,100,30.0,0.0,BU,173100.0,188900.0,False,10.0,10:40:28
4480.0,400,20.0,0.0,SD,173000.0,188900.0,False,0.0,10:40:07
4480.0,100,20.0,0.0,SD,173000.0,188500.0,False,0.0,10:40:07
4480.0,2000,20.0,0.0,SD,173000.0,188400.0,False,-10.0,10:40:07
4490.0,200,30.0,0.0,BU,173000.0,186400.0,False,0.0,10:39:11
4490.0,300,30.0,0.0,BU,172800.0,186400.0,False,0.0,10:38:52
4490.0,500,30.0,0.0,BU,172500.0,186400.0,False,0.0,10:38:35
4490.0,300,30.0,0.0,BU,172000.0,186400.0,False,0.0,10:36:58
4490.0,300,30.0,0.0,BU,171700.0,186400.0,False,0.0,10:36:58
4490.0,1000,30.0,0.0,BU,171400.0,186400.0,False,10.0,10:32:34
4480.0,100,20.0,0.0,SD,170400.0,186400.0,False,0.0,10:32:29
4480.0,3500,20.0,0.0,SD,170400.0,186300.0,False,-10.0,10:31:53
4490.0,500,30.0,0.0,BU,170400.0,182800.0,False,0.0,10:31:13
4490.0,3000,30.0,0.0,BU,169900.0,182800.0,False,10.0,10:29:22
4480.0,1900,20.0,0.0,SD,166900.0,182800.0,False,0.0,10:28:03
4480.0,200,20.0,0.0,SD,166900.0,180900.0,False,0.0,10:28:03
4480.0,500,20.0,0.0,SD,166900.0,180700.0,False,0.0,10:28:03
4480.0,500,20.0,0.0,SD,166900.0,180200.0,False,0.0,10:28:03
4480.0,200,20.0,0.0,SD,166900.0,179700.0,False,0.0,10:28:03
4480.0,100,20.0,0.0,SD,166900.0,179500.0,False,0.0,10:28:03
4480.0,500,20.0,0.0,SD,166900.0,179400.0,False,0.0,10:28:03
4480.0,1000,20.0,0.0,SD,166900.0,178900.0,False,-10.0,10:28:03
4490.0,100,30.0,0.0,BU,166900.0,177900.0,False,10.0,10:25:55
4480.0,200,20.0,0.0,SD,166800.0,177900.0,False,0.0,10:24:56
4480.0,5000,20.0,0.0,SD,166800.0,177700.0,False,0.0,10:24:56
4480.0,600,20.0,0.0,SD,166800.0,172700.0,False,0.0,10:24:56
4480.0,200,20.0,0.0,SD,166800.0,172100.0,False,-10.0,10:24:56
4490.0,5000,30.0,0.0,BU,166800.0,171900.0,False,0.0,10:24:42
4490.0,200,30.0,0.0,SD,161800.0,171900.0,False,0.0,10:23:44
4490.0,2300,30.0,0.0,SD,161800.0,171700.0,False,0.0,10:23:44
4490.0,1000,30.0,0.0,SD,161800.0,169400.0,False,0.0,10:23:44
4490.0,300,30.0,0.0,SD,161800.0,168400.0,False,0.0,10:23:44
4490.0,200,30.0,0.0,SD,161800.0,168100.0,False,0.0,10:23:44
4490.0,1100,30.0,0.0,SD,161800.0,167900.0,False,0.0,10:23:44
4490.0,3800,30.0,0.0,SD,161800.0,166800.0,False,0.0,10:22:26
4490.0,100,30.0,0.0,SD,161800.0,163000.0,False,0.0,10:17:52
4490.0,300,30.0,0.0,SD,161800.0,162900.0,False,0.0,10:17:52
4490.0,5000,30.0,0.0,SD,161800.0,162600.0,False,0.0,10:17:52
4490.0,4600,30.0,0.0,SD,161800.0,157600.0,False,-10.0,10:17:52
4500.0,200,40.0,0.0,BU,161800.0,153000.0,False,0.0,10:17:15
4500.0,100,40.0,0.0,BU,161600.0,153000.0,False,0.0,10:16:48
4500.0,200,40.0,0.0,BU,161500.0,153000.0,False,0.0,10:16:23
4500.0,200,40.0,0.0,BU,161300.0,153000.0,False,0.0,10:15:08
4500.0,100,40.0,0.0,BU,161100.0,153000.0,False,0.0,10:15:03
4500.0,3900,40.0,0.0,SD,161000.0,153000.0,False,0.0,10:14:29
4500.0,2000,40.0,0.0,SD,161000.0,149100.0,False,0.0,10:14:29
4500.0,500,40.0,0.0,SD,161000.0,147100.0,False,0.0,10:14:29
4500.0,100,40.0,0.0,SD,161000.0,146600.0,False,0.0,10:14:29
4500.0,100,40.0,0.0,SD,161000.0,146500.0,False,0.0,10:14:17
4500.0,5000,40.0,0.0,SD,161000.0,146400.0,False,0.0,10:14:12
4500.0,4000,40.0,0.0,SD,161000.0,141400.0,False,0.0,10:14:08
4500.0,100,40.0,0.0,SD,161000.0,137400.0,False,0.0,10:13:43
4500.0,700,40.0,0.0,SD,161000.0,137300.0,False,0.0,10:13:37
4500.0,5000,40.0,0.0,BU,161000.0,136600.0,False,0.0,10:13:36
4500.0,100,40.0,0.0,BU,156000.0,136600.0,False,0.0,10:13:36
4500.0,1700,40.0,0.0,BU,155900.0,136600.0,False,10.0,10:13:36
4490.0,100,30.0,0.0,SD,154200.0,136600.0,False,0.0,10:12:32
4490.0,1500,30.0,0.0,SD,154200.0,136500.0,False,-10.0,10:12:03
4500.0,100,40.0,0.0,SD,154200.0,135000.0,False,0.0,10:10:51
4500.0,600,40.0,0.0,SD,154200.0,134900.0,False,0.0,10:10:28
4500.0,1000,40.0,0.0,SD,154200.0,134300.0,False,0.0,10:10:28
4500.0,5000,40.0,0.0,SD,154200.0,133300.0,False,0.0,10:10:28
4500.0,3400,40.0,0.0,SD,154200.0,128300.0,False,0.0,10:10:28
4500.0,300,40.0,0.0,SD,154200.0,124900.0,False,0.0,10:10:13
4500.0,100,40.0,0.0,SD,154200.0,124600.0,False,0.0,10:10:05
4500.0,500,40.0,0.0,BU,154200.0,124500.0,False,0.0,10:09:46
4500.0,1000,40.0,0.0,BU,153700.0,124500.0,False,0.0,10:09:46
4500.0,100,40.0,0.0,BU,152700.0,124500.0,False,0.0,10:09:46
4500.0,300,40.0,0.0,BU,152600.0,124500.0,False,0.0,10:09:46
4500.0,3000,40.0,0.0,BU,152300.0,124500.0,False,0.0,10:09:46
4500.0,1300,40.0,0.0,BU,149300.0,124500.0,False,0.0,10:09:46
4500.0,200,40.0,0.0,BU,148000.0,124500.0,False,0.0,10:09:36
